x,y
3785.9,5012.6
3832.9,5012.5
3707.8,5012.6
3315.5,5012.9
3343,5011.6
3503.8,5016.7
3283.2,5014.9
3308,5014.3
3443.5,5014.2
3579.8,5012.2
3692,5019.3
3734.4,5012.9
3287.7,5014.2
3340,5015
3517.5,5013.5
3554.8,5015.2
3598.6,5013
3626.2,5014.4
3805.2,5015.7
3821.4,5014.8
3870.9,5013.9
3529.3,5016.5
3742.8,5020.3
3792.5,5020.4
3247.1,5017
3459.4,5021.2
3655.7,5019.1
3330.2,5019.7
3593.3,5019.8
3854.2,5017.5
3569.9,5018.5
3194.4,5018.3
3256.9,5019.4
3586.8,5018.7
3601.2,5020.9
3730.8,5019.2
3632.7,5020.7
3829.9,5022.4
3990.6,5019.7
3705.2,5020.1
3321.4,5023.1
3441.1,5022.4
3873.9,5021.3
3896.6,5022
3386.3,5025.8
3766.7,5021.7
3547.8,5023.4
3712.9,5023.1
3815.4,5021.2
3936.7,5025.6
3945.1,5026.2
3252.7,5021.6
3315.4,5023.8
3802.6,5023.1
3835.6,5022.7
3177.6,5024.4
3286.8,5024.7
3183,5024.7
3203.5,5025
3513.3,5023.7
3622.5,5026.7
3760.5,5030
3191.6,5028.6
3245,5025.6
3374.7,5024.4
3488.7,5024
3607.9,5024.2
3429.4,5027.2
3701.9,5026.3
3808.4,5025.3
3825.2,5028.4
3213.4,5028.4
3221.8,5031.9
3566.1,5026.1
3417.8,5027.7
3736.9,5026.7
3815.7,5027.9
3477.7,5027.3
3954.1,5028.7
3571.4,5028.3
3600,5028.2
3719.1,5028.2
3336.1,5029.9
3679.3,5031
3791.8,5029.8
3924.9,5034.3
3696.1,5032.4
3710.2,5033.5
3769.1,5031.4
3911.2,5033.5
3254,5030.7
3454.8,5032
3635,5036.2
3280.4,5031.3
3509.8,5032.2
3640.5,5032.6
3888.8,5032.4
3808.4,5038.8
3200,5034.5
3471.9,5032.8
3866.3,5032.2
3861.4,5032.6
3288.3,5035
3563.5,5034.1
3739.9,5032.5
3602.6,5033.1
3851.6,5033.8
3980.8,5035.6
3436,5035.3
3519.6,5035.1
3837.7,5033.7
3918.4,5035.4
3577.5,5038.1
3650.7,5035.2
3331.9,5039.1
3496.8,5037.2
3599,5036.3
3857,5038.4
3186.5,5038.9
3212.9,5039.5
3703.1,5039.3
3342.2,5041.7
3514.9,5037
3282.5,5041
3442.1,5042.7
3612.2,5040.1
3325.2,5041.2
3569.1,5040.1
3683.2,5039.3
3898.8,5044.3
3488.3,5040.9
3550.7,5038.9
3559.7,5042.4
3771.1,5040.3
3475.8,5039.9
3541.5,5041.7
3178.7,5044.1
3677.2,5041.6
3735.4,5040.4
3457.8,5040.4
3506,5043.3
3753.8,5040.8
3300.8,5045.3
3461.3,5043.8
3469.4,5043.1
3688.8,5044.5
3889.3,5043.3
3922.8,5049.5
3192.7,5043.6
3656.9,5043.8
3198.7,5042.7
3479.8,5044.5
3587.5,5043.9
3849.4,5046.5
3235.3,5044.6
3184.4,5045.9
3580.3,5047.9
3651.7,5047.3
3746.8,5047
3258.9,5046.1
3413,5049
3474.2,5047.1
3733.1,5046.7
3843.3,5046
3217.5,5052.7
3859.1,5049.1
3349.6,5046.8
3571.6,5048.6
3826.5,5048.4
3539.1,5048.4
3700.4,5049
3639.1,5048.5
3727,5049.1
3281.5,5050.1
3813.6,5050.4
3202.3,5052.5
3242.5,5056.2
3254.4,5052.2
3495.5,5049.2
3458.2,5050.9
3694.3,5055.1
3991.7,5053.7
3234.8,5055.1
3305.4,5053.2
3420.6,5054.5
3366.1,5056.3
3390.3,5059.3
3721.3,5053.2
3804,5053.5
3348.5,5056.6
3479.1,5052.8
3820.3,5056.4
3553.3,5054.8
3297.8,5056.7
3730.9,5053.9
3177.7,5057
3408.6,5057.7
3486.2,5055.9
3492.8,5054.4
3506.1,5055.7
3573.1,5054.2
3711.2,5055.1
3539,5056
3917.4,5056.3
3319.2,5059.4
3637.7,5061.9
3341.1,5059.7
3451.7,5057
3581.7,5056.7
3457,5057.4
3754.3,5058.4
3875.6,5059.6
3529.3,5059.4
3600.8,5059.4
3728,5059.3
3998.2,5060.5
3375.7,5060.1
3716.9,5059.2
3813.3,5061.1
3497,5061.3
3207.1,5063.3
3609.4,5062.1
3625.5,5061.9
3852.4,5062.3
3926.6,5066.8
3445.6,5060.2
3781.2,5062.6
3397.5,5063.8
3866.4,5062.9
3989.5,5065.1
3307,5062.2
3424.8,5063.8
3503.1,5062.1
3454.4,5062.8
3536.5,5063.9
3713.6,5063.1
3746.9,5063.6
3302.1,5065.8
3738.2,5065.7
3724.9,5064.7
3755.6,5068.2
3798.2,5068.3
3379.1,5066.4
3484.6,5067.4
3527.7,5065.8
3178.4,5068.8
3347.2,5069.8
3354.1,5068.3
3604.8,5066.9
3769,5067.2
3857.1,5068
3259.7,5069.9
3292.6,5068.3
3821.6,5068.7
3874.2,5070.8
3267.8,5069.8
3440,5067.7
3543.9,5073.8
3459,5068.8
3331.9,5071.5
3431.3,5069.2
3579,5072.6
3210,5069.8
3451.3,5073.5
3716.8,5069.1
3375.6,5074.4
3533,5074.3
3571.3,5071.4
3646.2,5069.9
3742.4,5072.4
3522.2,5073.9
3298.7,5072.7
3184.6,5073.7
3608.9,5073.2
3390.1,5072.8
3616.3,5072.5
3672.3,5075.3
3782,5076.8
3276.9,5078
3935.9,5072.8
3207.8,5078.6
3199.4,5078
3385.5,5073.8
3687,5075.7
3827.8,5077.1
3859.2,5073.6
3292.5,5074.7
3505.3,5074.3
3900.4,5075
3989.2,5074.7
3435.2,5076.2
3714.5,5076.3
3849.9,5074.4
3217.9,5079.3
3357.8,5077.6
3645.1,5076.7
3696.1,5077.4
3722.8,5077.6
3796.5,5083
3225.2,5078.5
3259.6,5078.5
3924.4,5080.8
3268.7,5079
3551.1,5078.4
3596.9,5080
3638.5,5077.7
3477.5,5078.9
3612.8,5081.1
3304,5078.8
3856.8,5081.4
3290.6,5080
3393.6,5081.4
3418.4,5080.7
3603.2,5080.4
3938.9,5079.5
3179.6,5082.1
3385.1,5081.6
3916.1,5082
3185.6,5082.7
3620.9,5080.8
3254.6,5085.5
3331.6,5083.2
3787.6,5084.3
3298.5,5081.6
3373.3,5086.2
3574.9,5082.1
3589.1,5080.3
3507.9,5083
3515.9,5081.4
3641.6,5083.3
3933.5,5082.6
3487.2,5085.2
3583.9,5083.1
3689.8,5084.8
3709.5,5083.3
3463.8,5084.4
3555.2,5082.9
3671,5085.4
3704.5,5086.6
3229.4,5085.7
3767,5083.3
3823.1,5091.3
3903.4,5084.2
3304.4,5086.4
3338.8,5086.6
3634.5,5086.2
3353.6,5089.7
3206.4,5086.8
3261.1,5087.5
3411.9,5087.9
3615.7,5088.6
3698.7,5085.2
3759.3,5088.2
3940.9,5088.6
3359.1,5090
3717.4,5088.9
3837.8,5088.3
3927.3,5088.8
3517.5,5088.9
3867.8,5090.2
3388.4,5094.6
3555.9,5087.8
3604.4,5088.2
3735.5,5090.9
3842.3,5091.3
3979.8,5091.7
3421.3,5089
3395.3,5090.4
3858.7,5090.4
3277.4,5093.6
3681,5090.2
3504.8,5091.4
3523.1,5097
3643.8,5093.3
3907.5,5094.6
3913,5090.9
3185.4,5095.7
3211.4,5098.5
3234.2,5091.8
3551.4,5093.8
3726.8,5090.1
3311.2,5093.8
3496,5092.7
3195.1,5095.6
3380.9,5097.2
3692.4,5093.7
3774.4,5095.3
3816.4,5095.7
3702.3,5095.7
3780.9,5093.7
3987.3,5096.9
3295.1,5096.2
3877.4,5097.8
3303.8,5098.4
3341.2,5097.6
3511.6,5098
3347.3,5098.8
3679.3,5101.6
3859.7,5104.4
3177.6,5099
3466.3,5104.3
3621.8,5101.3
3444.8,5101.5
3493.3,5100.2
3780.3,5105.8
3802.1,5101.8
3897.7,5100.8
3962.6,5100.4
3273.3,5100.8
3498.3,5102.4
3713.4,5102.9
3317.3,5102.4
3693.3,5103
3706,5101.8
3828.3,5101
3312,5104.2
3927.2,5105.1
3328.2,5106.7
3832.6,5106.4
3789.9,5105.1
3843.6,5105.8
3991.4,5107.6
3219.6,5106.5
3414.3,5106.9
3637.1,5109.5
3872.9,5108.5
3202.2,5107.5
3343.6,5113.6
3550.7,5107.2
3567.5,5110.4
3815.8,5106
3708.6,5106.1
3390.4,5106.6
3517.3,5106.6
3244.7,5114.8
3741.6,5108
3276.5,5113.2
3581.3,5115.1
3700.3,5107.6
3898.4,5107.8
3956.2,5113.3
3493.4,5110.5
3748.9,5109.4
3283.8,5108.4
3626.8,5113.8
3851.6,5109.2
3313.7,5114.2
3574.9,5110.2
3433.5,5112.9
3445.9,5111.4
3703.5,5112.6
3196.7,5119.5
3679.8,5113.6
3600.5,5112.8
3813.3,5115
3978.2,5112.3
3182.8,5115.4
3736.1,5112.6
3607.3,5115.7
3621.8,5113.4
3940.1,5115.5
3287.4,5117.1
3402.2,5119.8
3442,5115
3751.9,5114.3
3901.9,5116.6
3500.1,5115.2
3304.7,5117.6
3331.7,5117.2
3729.8,5120.3
3767.3,5115.2
3761,5117.3
3839.6,5116.9
3925.6,5120.3
3394.9,5117.6
3617.7,5117.5
3420.3,5122
3976,5117.7
3871.4,5120.4
3738.5,5119.3
3391.7,5121.8
3525.8,5127.1
3708.8,5119.6
3919.1,5121.4
3983.9,5120.5
3467.6,5124
3518.8,5120
3799.7,5122.3
3833.7,5121.7
3864,5129.1
3221.7,5120.8
3257.5,5125.6
3431.1,5122.5
3695.6,5122.3
3337.5,5124.1
3963.1,5123.3
3244.5,5124.1
3646.3,5128
3700.3,5122.2
3953.3,5122.3
3233,5126
3280.9,5124.2
3639.1,5124.5
3847,5125
3602.9,5124.3
3771.2,5128.8
3497.9,5128.8
3308.1,5125.8
3510.7,5126.6
3629.2,5126.9
3712.7,5128.5
3948.5,5126.6
3293.6,5126.2
3611.6,5127.1
3550.5,5127.2
3241.4,5129.9
3703.4,5128.4
3807.5,5129.5
3302.4,5134.2
3619,5127.6
3489.8,5127.5
3734.6,5130.5
3967.5,5131.4
3368.5,5129.4
3384.4,5132.6
3440.7,5132.8
3741,5128.3
3829.5,5129.5
3836.1,5128.5
3513.4,5129.9
3574.9,5129.2
3579.9,5128.7
3798.3,5132.1
3911.4,5129.4
3917.4,5138
3928.1,5130.5
3229.5,5133.9
3678.1,5134.4
3725,5135.1
3318.6,5131.4
3943.7,5130.6
3249.9,5132.3
3428.2,5133.4
3602.2,5133
3280.1,5134.6
3351.4,5137.4
3783.9,5131.1
3449,5135.8
3639.7,5138.5
3196.4,5137.8
3833.5,5133.9
3189.4,5136.9
3616.7,5134.8
3342.5,5136
3357.7,5136.4
3581,5135.1
3841.2,5134.9
3713.7,5138.2
3758.9,5135.7
3779.9,5136.4
3204.3,5137.5
3371.8,5138.1
3460.3,5135.4
3828.2,5141
3246.8,5137
3540.8,5141.7
3557.5,5140
3817.5,5138
3766.9,5137.3
3953.8,5140
3222.7,5137.5
3948,5137.8
3262.2,5141.2
3276.3,5143.4
3319.9,5139.2
3585.4,5140.6
3629.4,5140.6
3692.7,5140
3937.2,5140.8
3658.2,5139.6
3901.6,5139.4
3241,5141.1
3597.1,5140.7
3787.8,5142.6
3884.4,5143
3670,5143.9
3227.9,5145
3424.3,5149.2
3461.1,5144
3759.7,5141.4
3612.5,5142.4
3998.2,5141.9
3307.5,5144.9
3501.4,5146.2
3781.1,5142.5
3248,5146
3942.5,5144
3209.1,5143.6
3222.9,5143.1
3378.5,5145.1
3617.7,5144.6
3718.7,5146.8
3745.4,5144.6
3286.4,5147.4
3471.9,5144.9
3521.6,5146.6
3769,5145.3
3316.7,5149.6
3371.8,5147.4
3404.6,5146.5
3448.8,5145.3
3908.3,5145.6
3411.5,5152.8
3350,5151.6
3384.9,5150.3
3778.8,5150.2
3899.9,5147.3
3834,5149
3596.1,5150.6
3222,5148.4
3664,5148.7
3853.8,5154.2
3932.4,5149.7
3241.6,5151.4
3356.8,5151.4
3551.2,5155.5
3264.3,5153
3700.5,5154.2
3484.4,5150.6
3531.5,5152.7
3865.2,5152.2
3956.9,5157.5
3967.8,5152.7
3471.1,5150.3
3537.7,5151.5
3822.1,5151.2
3889.3,5152
3328.7,5154.8
3785.5,5151.3
3197.8,5152.2
3840.3,5152.3
3973,5152.8
3400.6,5157.9
3447.4,5152.9
3814.4,5154.8
3474.9,5153.3
3636.3,5154.4
3621.9,5154.9
3223.5,5156.9
3467.3,5155.1
3525.7,5155.5
3245.3,5157.1
3709.1,5156.5
3897.1,5156.1
3343.3,5157.6
3907.6,5158.8
3278.7,5159.3
3583.9,5155.8
3825.7,5157.9
3921.6,5156.5
3931.5,5161.3
3378.7,5158.5
3310.9,5160.6
3542.8,5161.5
3723.5,5157.1
3861.3,5163
3983.8,5164.8
3485,5157.7
3493.7,5157.1
3202.8,5162.2
3597.5,5159.3
3748.1,5160.5
3794.5,5162.4
3838.3,5157.9
3675.8,5158.8
3767.9,5161.7
3802.3,5160.7
3888.9,5158.8
3358.2,5162.8
3406,5160.5
3449.4,5159.2
3471.3,5159.2
3322.6,5162.4
3386.7,5164.2
3557.6,5160.4
3191,5160.2
3217.5,5160.5
3370.1,5162.6
3867.2,5161.2
3395.3,5166.7
3616.1,5161
3624.2,5163.4
3176.6,5163
3294.8,5163
3634.8,5162.8
3454.4,5163.3
3660.1,5163.3
3580.2,5166.1
3667.1,5163.4
3723.5,5163.3
3914.5,5167.6
3266.3,5171.6
3488.7,5163.4
3501.5,5167.3
3288.3,5167.9
3477.9,5166.6
3701.1,5167.1
3758.5,5165.6
3826.3,5166
3923.5,5167.1
3418.7,5167.3
3712.8,5167.6
3836.1,5165.8
3901.9,5166.2
3594.8,5168.4
3783.9,5171.4
3221.9,5168.7
3241.6,5172.4
3279.9,5172.4
3382.5,5169.3
3344.3,5170.7
3736.3,5169.9
3472.1,5169.5
3871.6,5169
3179.8,5171
3491.7,5169
3551.9,5172.5
3559.4,5171
3665.3,5172.4
3799.5,5170.7
3326.4,5174.7
3366.9,5171.3
3838.7,5175
3707.6,5173.1
3625.4,5174.9
3826,5174.3
3935.8,5174.5
3293.8,5175.2
3418.8,5174.6
3481.1,5172.4
3588.6,5174
3864.9,5174.5
3805.8,5175.5
3207,5175.8
3321.4,5183.6
3762.6,5174.1
3890.7,5173.9
3349.7,5176.4
3750.5,5175.4
3884.8,5176.1
3990,5177.4
3223.7,5177.1
3581.2,5176.7
3440.9,5176.3
3498.2,5178.8
3548.5,5182.8
3704.1,5181.2
3730,5180.1
3923.2,5178.4
3374.3,5177.8
3673.6,5180.1
3767.1,5179.4
3907.4,5178.1
3176.2,5178.3
3187.1,5178.7
3248.7,5178.6
3287.3,5178.6
3479.1,5178.6
3558.3,5177.6
3785.1,5179.4
3737.4,5183.1
3620.1,5182.4
3423.7,5182.2
3712.7,5182
3659.3,5181.6
3667.8,5180.2
3844.3,5185.5
3798.3,5182.7
3817.9,5183.8
3314.8,5184.2
3789,5186
3855,5186.8
3560.9,5184.7
3180.1,5185.4
3868.2,5182.5
3445.5,5183.8
3482.8,5184.2
3223,5188.9
3350,5184.3
3747.2,5184.2
3247.3,5186.7
3294.3,5184.3
3289.7,5186
3378,5189
3752.3,5188.1
3907.5,5186.8
3883.6,5184.7
3242.3,5189.4
3271.3,5190
3370.9,5185.9
3835,5186.1
3342.4,5193.6
3511.3,5188
3718.3,5186.8
3899.9,5190.8
3935.7,5192.5
3501.4,5188.9
3666,5188.8
3875.2,5190.3
3570.3,5190.4
3660,5189.1
3924.2,5189.2
3423.6,5189.6
3451.8,5189.1
3606,5191.4
3299.4,5192.4
3475.9,5193.7
3672.6,5192.9
3729.4,5189.7
3889.6,5191.1
3330,5195.6
3577.4,5190.3
3797.8,5190.7
3215.7,5194.6
3420.6,5195.3
3444,5191.3
3523.8,5193
3974,5195.7
3611,5196.4
3706.8,5194.1
3351,5197
3542.7,5195.2
3292.3,5194.2
3648.6,5194.1
3188.3,5192.7
3454.7,5194
3562.9,5194.6
3881.8,5195.9
3376.2,5200.3
3731.4,5194.8
3510.7,5197.9
3715.1,5197
3246.2,5197.6
3504.9,5195.4
3966.8,5198.1
3532.9,5198.7
3658.2,5198
3848.4,5197.9
3389.7,5199.6
3446.5,5199.3
3799.7,5197.6
3480.1,5199.1
3774.1,5199.3
3597.6,5201
3873.8,5198.7
3398.6,5206.7
3981.7,5198.9
3584.4,5199.6
3736.8,5199.2
3795.7,5201.7
3270.5,5202.3
3454.1,5202.5
3577.8,5204.2
3731.2,5200.8
3843.6,5201.6
3938.7,5203.4
3181.1,5203.5
3205.4,5205.3
3218.5,5205.1
3294.9,5204.7
3929,5202.6
3676.3,5200.5
3741,5202.3
3808.1,5202.4
3285.7,5207.9
3503.8,5205.5
3756.3,5203.5
3884,5204.4
3199.2,5206.4
3277.7,5205.4
3428.9,5205.3
3485.2,5203.9
3648.4,5203.3
3850,5207.8
3819.2,5207.3
3264.2,5207.4
3442.7,5204.6
3717.6,5207.1
3728.1,5208.8
3248.2,5207.2
3735.5,5206.7
3587.9,5207.2
3391.8,5209.7
3668.9,5209.2
3867,5207.2
3252.7,5207.8
3783.1,5207.5
3352.7,5209.3
3479,5207.6
3843.2,5208.2
3304.1,5208.9
3550.3,5209.7
3570,5212
3450,5209.5
3456,5210.5
3904,5211.3
3405.7,5212.3
3771.3,5216
3221.4,5216.1
3508.4,5210.9
3676.9,5213.5
3870.7,5212.1
3938.3,5211.4
3187.8,5212.7
3878.5,5214.3
3273.9,5213.1
3723.2,5213.1
3751.5,5212.8
3755.9,5215.3
3202.8,5214.9
3253,5215.8
3374.2,5219.1
3517,5214.6
3787.7,5219
3208.1,5216.4
3308.6,5220
3555.4,5214.8
3492.6,5220.3
3529.3,5220
3576.5,5216.7
3681.7,5215
3943.4,5218.5
3633.3,5216.8
3848.1,5215.6
3246.5,5217.5
3640.3,5220
3742.4,5218.1
3389.2,5222.3
3459.3,5219.5
3865.5,5216.9
3748.3,5219.1
3823.9,5219.9
3873.9,5221
3181.6,5223.8
3410.2,5219.1
3549.7,5219.1
3844.8,5221.7
3215,5223.6
3512.3,5219.9
3898.7,5221.8
3318.1,5221.8
3471.3,5225.1
3726.6,5220.3
3919.1,5221.5
3979.1,5225.4
3288.2,5223.8
3868.6,5222.7
3937.9,5223.2
3580.6,5223
3795.9,5222.9
3852.3,5223
3273.4,5227.8
3630.4,5225.2
3751.8,5227.7
3258.5,5226.8
3247.8,5228
3721.8,5226
3424.7,5230.2
3536.6,5228.2
3769.9,5226.9
3952.9,5227.7
3340.3,5228.4
3507.2,5225.8
3909.4,5229.9
3501.4,5227.1
3826.4,5228.3
3300.8,5231.7
3704.7,5230.1
3522.6,5233.9
3791.2,5229.8
3376.3,5229.5
3589.9,5233.3
3780.4,5234
3852,5230.1
3990,5230.1
3414.9,5234.8
3902.1,5230.4
3711.7,5232.9
3664.5,5230.5
3843.4,5233
3875.5,5232.8
3370.3,5238.8
3832.6,5233.8
3309.4,5234.7
3725.7,5231.8
3760.1,5237.5
3816.1,5235.8
3942,5233.3
3328.9,5239.4
3896.4,5235.3
3955.9,5235.8
3182,5233.8
3358.6,5235.5
3504.4,5235.4
3671.9,5235.4
3933.5,5236.8
3195.3,5238.7
3381.8,5235.6
3627,5235.9
3689,5238.7
3805.1,5239.9
3852.5,5235.4
3863.6,5236.8
3720.1,5239.1
3915.5,5237
3342.1,5237.5
3983,5240.5
3316.8,5239.6
3728.7,5239.3
3619.4,5241.8
3638.8,5240
3791.7,5239.6
3946.6,5239.9
3201.9,5240.9
3236.4,5246.9
3938.3,5241.8
3266.6,5239.9
3829.4,5240.8
3845.2,5241.5
3208,5241.1
3576.5,5244.7
3260.5,5243.4
3901.8,5243
3499.9,5242
3745.1,5242.3
3346.6,5247.2
3540,5246.2
3763.9,5244.4
3856.3,5244.1
3219.9,5250.9
3585,5247.6
3394.9,5251.6
3441.1,5248.6
3523.2,5244.1
3627.2,5246.8
3978.2,5249.7
3308.3,5247.3
3785.7,5246.1
3833.9,5253.8
3381.6,5249.4
3266.9,5250.4
3639.3,5248.4
3730.7,5247.4
3319.5,5249.8
3486.1,5248.4
3699.9,5247.4
3809.5,5246
3826.8,5247.7
3863.7,5249.6
3288.3,5248.2
3793.5,5246.8
3909.3,5250.2
3361.7,5248.5
3847.6,5247.4
3780.9,5249.3
3454.6,5252
3501.9,5250.2
3674.5,5251
3755.5,5250.1
3879.5,5250.2
3734.3,5252.4
3993,5255.2
3898.5,5251
3725.1,5252.8
3950.7,5251.3
3417.5,5253.9
3520.5,5252.2
3703.4,5253.9
3762.4,5250.3
3774.9,5253.1
3918.8,5253.2
3354.7,5252.5
3891.9,5252.8
3373.3,5253.9
3681.1,5252.8
3747,5253.9
3844.8,5252.4
3739.7,5253.9
3794.4,5255.1
3544.7,5257
3551,5255
3806.7,5254
3309.5,5255.5
3840.7,5256
3538.2,5257.6
3359.3,5259
3406.5,5260.8
3449.5,5264.9
3475.9,5259.1
3584.8,5257.5
3750.3,5259
3871.7,5259.1
3292.6,5257.5
3719.2,5258.2
3865.9,5257.2
3951.8,5260.2
3781.2,5258.3
3492.9,5258.9
3502.7,5259.3
3512.6,5262.8
3694.8,5258.2
3881.6,5261.2
3240,5260.5
3682,5259.1
3348.2,5259.6
3590,5260.2
3804.1,5261.1
3911.8,5261.8
3918.4,5263.2
3932.6,5265.2
3382.5,5265.5
3414.3,5264.9
3774.8,5263.2
3666.4,5263.4
3289.4,5262.8
3367.9,5263.8
3375.4,5262
3323.5,5262.3
3464.5,5264.9
3892.2,5267.3
3268.6,5263.1
3296.3,5262.8
3352.4,5265.5
3578.7,5266.4
3822.7,5265.3
3499.1,5265
3632.2,5264.9
3277.4,5264.5
3677.5,5263.2
3754.8,5264.5
3535.6,5266.9
3786.4,5264.4
3641,5266.5
3796.5,5266.1
3681.9,5267.4
3715.2,5263.9
3258.3,5266.3
3334,5267.3
3623.3,5266.5
3695.4,5265.5
3221.7,5266.2
3544.9,5268.1
3812.6,5266.1
3392.5,5266.8
3599.2,5268.8
3213.7,5274.6
3242,5271.8
3477.4,5270.4
3590,5268.3
3955.4,5268.2
3834.7,5270.9
3504.7,5271.1
3672.5,5268.5
3851.6,5268.7
3878.8,5268.3
3923.3,5268
3230.5,5275.4
3266.5,5270.8
3357.7,5269.9
3739,5273.3
3927.5,5271.2
3946.3,5276.8
3275.1,5272.6
3749.8,5272.5
3911.5,5273.9
3204.9,5274.1
3873.8,5271.3
3223.3,5271.8
3462.9,5276.4
3192.9,5275.3
3398.4,5275.5
3698.2,5272.2
3828.3,5273.1
3515,5275.2
3639.1,5273.7
3773.6,5274.4
3813.3,5275.5
3566.2,5274.6
3901.3,5273.9
3258.6,5280.5
3539.3,5274.8
3755.1,5274.8
3335.9,5278
3581.2,5279.4
3629.1,5277.1
3366.1,5276.7
3848.7,5278.2
3506.5,5277.8
3996.9,5280.9
3302.9,5278.6
3266,5278.4
3223.3,5280.7
3695.7,5279.1
3199.9,5280.4
3405.4,5279.6
3708.5,5284.4
3856,5278.7
3686.5,5279.8
3896.2,5282.2
3562.4,5279.8
3633.9,5283.3
3639.8,5280.9
3290.1,5283.4
3351,5284.6
3214.3,5285.2
3377.5,5283.7
3818.3,5283.8
3193.5,5284.3
3939.3,5284.7
3922.7,5287
3510.6,5289.2
3767.9,5288.1
3868,5286.9
3949.4,5289.5
3639.7,5288.7
3735.9,5287.4
3290.5,5292.5
3557.8,5291
3566.9,5293.1
3725.6,5291.2
3840.2,5291.9
3911.8,5291
3941.8,5292.3
3379.4,5293.7
3538.6,5296.4
3388.2,5293
3960.3,5296.3
3281.4,5299
3772.7,5293
3300.2,5295.8
3732.2,5294.9
3797.8,5294
3474.7,5302.4
3779.2,5297.1
3894.5,5293.9
3403.7,5295.2
3580.8,5296.3
3953.6,5295.7
3827.9,5299
3324,5298.7
3354.8,5298.6
3609.6,5298.7
3913.6,5298.3
3717.4,5299.1
3901.3,5298.7
3766.6,5297.9
3634.4,5302
3403.1,5303.5
3423.9,5306
3440.9,5304.9
3951.1,5301.3
3339.9,5301.3
3575.9,5302.8
3641.2,5302.4
3648.7,5302.6
3393.8,5303.3
3292.9,5307.9
3705.5,5305.9
3762.4,5304
3771.9,5304.5
3903.2,5307.5
3590,5309.3
3194.8,5306.2
3542.7,5309.5
3612.4,5307.6
3766.4,5307.7
3720.6,5310.2
3755.1,5307.6
3299.9,5311.2
3415,5312.1
3830.9,5310
3837.2,5308.9
3956.6,5312
3746,5312.3
3327.4,5312.8
3699,5313.1
4019,4915.1
3962.4,4919.1
3986.4,4924.1
3991.7,4931.9
4004.8,4936.6
3964.4,4936.5
4004.3,4947.4
4094.6,4960.4
3984.3,4959.9
3986.2,4964.9
4016.7,4982.9
4024.9,4981.6
3990.1,4983.4
3985,4988.3
4002.3,4989.2
3992.3,4995.2
4011.7,4998.4
3984.9,5003.9
4037.5,5006
3973.5,5013.2
4005,5018.2
3966.6,5018.7
4012.4,5021.1
3975.7,5023.9
3984.8,5021.3
4030.5,5024.7
4044.4,5027.2
4010.4,5031.9
4002.6,5035.2
4048.7,5038.8
4008.3,5042.6
3991.4,5041.6
4059.9,5050.3
4047.5,5051.4
4080.2,5053.6
4053.4,5058
4191.5,5059.1
4044.2,5059.8
3968.3,5060.5
4075.3,5062.7
4004.6,5062.9
4099.5,5066.1
4026.9,5066.9
4048.4,5067.3
3970.7,5070
4110.3,5069.1
4010.2,5071.2
4035,5070.3
4075.3,5071.8
4025.5,5073.9
4046.3,5076.9
4105.5,5077.2
4112.1,5077.1
3982.4,5077.9
4009.1,5081.1
3968.7,5084.5
3962,5087.7
4092.1,5084.9
4114.1,5083.3
4034.4,5088.4
4057.9,5091.9
4148.8,5093.2
3995.1,5096.9
4116.3,5098.9
4153,5102.5
4109.9,5104.5
4022.9,5102.8
4069,5109.5
4087.4,5110.5
3960.6,5108.1
4041.8,5109
3982.2,5109.6
4007.4,5110.7
4051.7,5115.5
4159.1,5122.3
4002.9,5121.9
4151,5124
4095.5,5128.4
4017.2,5126.1
4048.5,5129.4
3975.4,5134.1
4043.1,5135.6
4161.4,5140.3
4239.5,5133.8
3983.7,5135.5
4000.1,5135.7
4013.8,5136
4096.4,5137
4051.8,5142.5
4091.4,5146.1
4100.2,5150.2
4068.7,5148.2
4140.7,5148.2
4198.8,5148.1
4006.6,5152.2
4021,5155.4
4136.8,5153.9
4141,5157.9
4092.4,5160.9
3970.8,5161.7
4018.9,5163.5
4026.4,5163
4146.6,5163.5
4060.1,5165.4
4053.2,5167.4
3963.7,5173.2
4103.3,5177.2
4156.2,5171.8
4131.3,5173
3973.3,5175.6
4059.4,5176.4
4047.8,5174.1
4226.1,5173.7
4035.7,5175.7
4042.7,5177.7
4083.7,5182.6
4226.2,5180.4
3998.3,5186.4
4063.8,5185.3
4038.6,5183.6
4045.8,5182.5
4130.3,5184.3
4027.9,5184.5
4032.8,5187.5
4095.6,5188.4
3987.6,5189.3
4050.2,5190.1
4011.9,5188.8
4194.3,5189
4108,5193.2
4067.8,5191.6
4057.9,5193.9
4024.8,5195.3
4204.7,5194.5
4191,5195.4
4031.9,5200.1
4065.8,5196.5
4156.1,5198.8
4215.2,5197.5
3989.9,5206.6
4094,5201.1
4126.9,5202.9
4189,5204.1
4100.5,5200.3
4071.2,5203.9
4205.6,5202.6
4052.1,5203.3
4061.6,5204.6
3964.5,5208.6
4097.6,5210.7
4133,5209.9
4024.8,5211.7
4087.7,5209.9
4187.9,5212.4
4125,5215
4004.2,5215
4204.7,5219.4
4046.1,5216.2
4142.2,5221.8
4039.5,5220.6
4103.5,5221
3988,5222.4
4127.4,5223.2
4045.9,5221.5
4076.6,5224.5
4154.6,5225.2
4095.9,5227.5
4119.5,5228.2
4056.9,5231
4063.5,5232.4
