x,y
3370,4239.1
3390.1,4238.9
3246,4240.2
3556,4238.9
3492.5,4241.7
3799,4239.8
3434.7,4241.2
3525.4,4241.5
3826.2,4240.4
3186.9,4241
3376.6,4240.2
3178.2,4242.2
3195,4242.2
3551.9,4241.9
3571.9,4242.9
3383.6,4243.4
3514.5,4243.6
3321.5,4244.1
3950.2,4245.2
3273.7,4246.2
3532.6,4244.2
3654,4242.5
3418,4243
3308,4244.3
3541.1,4246.6
3562.9,4246.1
3779.5,4245.1
3285.7,4245.1
3341.1,4246.2
3828.9,4245.9
3254.8,4247.6
3582.4,4248.5
3813,4246.5
3457.3,4249.3
3723,4247.6
3189.5,4247.4
3519.6,4248.9
3226.8,4248.1
3389.8,4250.6
3418.2,4250.2
3770.1,4250.8
3960.3,4250.3
3240.4,4251.4
3363.9,4252
3897.7,4249.7
3660.3,4251.9
3989.3,4250.3
3529.5,4251.9
3650.2,4251.6
3979.4,4249.5
3198.1,4251.4
3556.4,4252.1
3613.1,4252.6
3802.6,4252.5
3178.8,4250.8
3346,4250.9
3547.3,4251.5
3636.3,4250.6
3796.5,4251.7
3304.8,4254.2
3401.4,4251.6
3825.2,4253.2
3849.5,4252.5
3878.5,4258.1
3511.1,4254.3
3667.3,4253.2
3909.4,4254.1
3187.1,4252.8
3817.6,4252.5
3382.9,4253.9
3631.9,4253.6
3954.7,4257.2
3565.7,4254.9
3677.7,4253.5
3574.8,4254.8
3463.7,4258.5
3842,4257.6
3861.3,4257.1
3374.2,4254.8
3869,4255.1
3903.3,4256.8
3284.8,4256.5
3542.4,4258.7
3724.8,4258.4
3759.4,4256.7
3714.8,4257.4
3232.3,4259.5
3292,4257.6
3429.1,4258.4
3392.6,4258.4
3641.2,4260.3
3855.3,4258.7
3262.3,4258.7
3444.5,4260.5
3469.8,4259.4
3487,4261
3671.4,4260.2
3744.5,4260.1
3399.2,4260.2
3334.4,4261.3
3659.6,4262.7
3807.7,4265
3980.9,4261
3243.2,4263.4
3409.6,4261.6
3421.5,4261.8
3553.8,4263.9
3570.9,4262.8
3992.9,4262.1
3385.6,4261.9
3508.7,4264.5
3698.6,4263.2
3966.2,4263
3311.7,4263.4
3974.5,4263.9
3285.5,4263.8
3751.2,4265.3
3912.8,4263.8
3716.7,4265.1
3789.8,4264.5
3890.6,4266.8
3183.7,4268.1
3593.3,4267.1
3250.7,4264.9
3860,4267.1
3467.5,4267.1
3533.9,4266.2
3403.8,4267.2
3478.3,4266
3585.4,4269.2
3435.1,4266.7
3454.3,4266.9
3498.7,4267.6
3731.3,4267.5
3919.3,4267
3654.8,4271.1
3926.1,4268.6
3576.7,4270.7
3849.8,4269.4
3255.5,4269.2
3966.4,4269.4
3742.7,4269.3
3934.4,4271.7
3798.4,4275.7
3900.3,4269.7
3301.8,4270
3414.6,4271.9
3959.7,4272.6
3395.6,4273.6
3532.8,4272.3
3322.9,4272.8
3432.6,4271
3451.8,4270.8
3645.7,4273.4
3557.1,4273.1
3680.8,4273.2
3623.5,4275.3
3463.3,4274.7
3666.8,4276.5
3811,4277.3
3206.6,4273.1
3839.7,4274.4
3176.5,4274.7
3309.3,4274.2
3355.1,4274.4
3871.7,4274.9
3949.1,4278.4
3972.9,4276.4
3480.4,4274.6
3612.3,4277.9
3633.4,4277.6
3737.7,4274.3
3847.7,4278.1
3522.6,4276
3883.8,4281.8
3218.2,4277.1
3422.2,4276.1
3687.9,4276.2
3693.3,4276
3704.7,4277.9
3769,4277.4
3904.7,4278
3180.9,4277.1
3282.7,4277.8
3294.8,4276.8
3593.3,4278.9
3743.9,4276.7
3823.2,4277.1
3303.4,4277
3433.4,4277.8
3598.8,4277.5
3513.5,4276.9
3751.8,4277.9
3334.9,4279.1
3498.2,4278.1
3579.1,4280.2
3188.6,4281.6
3251.6,4279.3
3558.4,4279.8
3604.7,4278.5
3867.2,4281
3506.9,4280
3979.4,4280.2
3471.8,4280
3483.4,4282.8
3986.5,4281.9
3320.4,4280.4
3655.6,4282.4
3535.7,4283
3788.9,4284.2
3828.6,4284.5
3275.9,4282.2
3290.9,4281
3685.4,4280.9
3235,4282.5
3264.2,4282.7
3495,4283.7
3894.9,4284.8
3354.5,4283.2
3922.7,4284.4
3309,4283.3
3757.7,4284.7
3691.3,4283.2
3699.7,4285.4
3766.3,4284.5
3607.3,4286.4
3435.7,4283.8
3678.4,4289.7
3211.3,4286.8
3289.6,4288.7
3337,4286.1
3383.2,4286.3
3522.6,4286.4
3939.8,4288.4
3686.5,4288.9
3345.9,4285.9
3506.3,4287.3
3582.2,4286.8
3668.8,4289.2
3780.2,4288.5
3322.5,4287.6
3878.9,4288
3330.7,4288.7
3223.2,4288.6
3843.4,4290.2
3438.9,4289.1
3559,4291.5
3908.2,4292.1
3764.1,4292.3
3238.7,4291.2
3596.1,4294.2
3693.7,4291.7
3248.1,4290.1
3342.3,4290.3
3411.6,4290.2
3771.3,4289.5
3958.2,4292.7
3216,4292.1
3268.9,4291.2
3380,4291.6
3431.3,4290.7
3351.6,4291.4
3545.4,4292
3571.5,4292.9
3649.8,4292.7
3831.8,4292.7
3931.4,4291.9
3422.6,4291.8
3458.9,4291.4
3619.3,4293.2
3469.2,4291.7
3500.9,4292.3
3524.1,4292.5
3301.5,4293.9
3512.5,4292.3
3875.5,4294.7
3258.2,4292.8
3335.8,4293.8
3445.1,4293.3
3611.5,4297.4
3225.7,4295.4
3701.5,4297.6
3395.1,4294.8
3345.1,4296.5
3520.1,4296
3804,4296.6
3889.7,4297.2
3814.1,4298.4
3247.7,4296.4
3507,4297.7
3734.1,4297.3
3773.6,4298.6
3254.3,4297.9
3308,4297.4
3405.9,4297.9
3416.8,4297.7
3565.3,4298.2
3944.1,4299.7
3536.5,4297.1
3903.5,4297.7
3218.7,4299.5
3438.2,4300.4
3266.6,4298.8
3468.7,4298
3800.5,4302.9
3677,4299.6
3710.5,4300.2
3741.8,4304.3
3476.5,4299.4
3864.8,4300
3915.8,4299.3
3933.2,4300.1
3188.5,4300.7
3331.5,4301.2
3527.1,4299.6
3784,4300.8
3259.6,4301.1
3315.6,4300.6
3362.1,4302.4
3654.3,4301.9
3428,4301.8
3834.7,4301.5
3227.2,4301.9
3243.9,4302.6
3543,4302
3824.9,4302.1
3307.6,4304.2
3353.6,4302.3
3536.4,4303.1
3589,4304.4
3907.3,4302.7
3377.5,4304.1
3921.2,4302.3
3370,4306.5
3510,4303.6
3608.9,4306.6
3882.3,4303.8
3930.3,4306.5
3313.9,4305.5
3660,4305.7
3669.2,4306.7
3391.9,4307.4
3567.8,4306.2
3600.1,4305.7
3709.2,4305.6
3223.9,4306
3273.4,4308.1
3179.7,4309.2
3192.5,4308.9
3236.5,4307.5
3959.1,4309.2
3819,4308.1
3909.7,4308.3
3330.9,4307.5
3497.6,4307.8
3902.3,4307.9
3985.7,4308.9
3259.5,4308.3
3283.3,4309.4
3417.5,4308.9
3448.2,4310.7
3596.9,4310.3
3705.3,4309.3
3346.3,4309.3
3883,4309.5
3265.9,4309
3876,4310.1
3215.8,4309.3
3246.1,4312.8
3490.5,4312.2
3544.5,4310.5
3580.9,4310.2
3666.9,4312.4
3752.2,4311.1
3339.2,4310.3
3970.6,4311.8
3700.1,4315.5
3512.5,4315.8
3470.9,4312.2
3557.1,4312.6
3745.7,4314
3802.2,4314.4
3331.3,4313.4
3364.5,4314.5
3617.1,4317.5
3916,4314.6
3934.5,4316.2
3237.5,4314.1
3834.7,4314.9
3219,4316.3
3381.6,4315
3682,4315
3980.1,4316.6
3580.9,4316.7
3816.8,4315.9
3342.9,4315.6
3892.6,4316.5
3565.1,4316.8
3887.2,4319.7
3439.3,4318.9
3479.4,4317.9
3599.8,4317.2
3235.6,4320.8
3325.6,4318.1
3448.1,4319.1
3470.5,4318.8
3595.5,4319.8
3993.6,4319.7
3553.5,4318.5
3973,4318.5
3252,4319.7
3349.4,4319.8
3726.6,4320.1
3831.7,4319.8
3844,4320.4
3606.9,4324.4
3669.2,4320.7
3748.3,4321.5
3629.5,4322.3
3738.1,4325.3
3920.2,4323.6
3954.3,4322.8
3297.4,4322.7
3334.4,4321.3
3695,4321.9
3866.4,4320.8
3580.5,4324.9
3455.1,4322.8
3549.7,4323.9
3661.5,4324.2
3221.6,4329
3376.3,4324.4
3463.5,4322.7
3753.6,4325.2
3229.5,4325.1
3823.4,4327.3
3855.2,4323.6
3304,4324.8
3363,4325.4
3405.4,4326
3440.8,4326
3514.7,4325
3880.9,4326.1
3861.1,4325.7
3909.8,4328.9
3843.7,4328.8
3387,4328.2
3249.9,4326.9
3312.4,4329.1
3474.8,4328.5
3555.2,4327.3
3681.4,4326.9
3731.6,4330
3929.7,4328.8
3264,4328.9
3370.2,4328.7
3399.2,4327.6
3867,4328.7
3893.1,4329.3
3953.4,4329.8
3696.4,4333
3416.2,4331.4
3178.1,4331
3380.6,4332.1
3668.4,4330.5
3679.1,4332.9
3765,4332.9
3813.6,4331.5
3234.9,4335.4
3304.9,4334.2
3900.1,4336.5
3819.5,4331.3
3356.9,4334
3403.5,4334.9
3527.6,4333.7
3945.4,4334.2
3991.1,4335.1
3394.7,4334.7
3488.2,4332.8
3576,4333.9
3688.1,4334.6
3476.8,4337.3
3566.7,4334.9
3716.4,4335
3984,4335.1
3319.2,4337
3254.3,4336.3
3777.5,4335.1
3248.7,4337.3
3412.7,4335.7
3507.5,4337
3839.1,4337.4
3934.8,4338.7
3954.3,4338.2
3750.2,4339.3
3649.4,4341.6
3920.5,4341.9
3587.1,4340.5
3594.5,4341.2
3781.7,4339.6
3226,4342.5
3438.5,4343.7
3704.6,4344.8
3386.4,4341.4
3759.6,4341.6
3801.9,4341.2
3190.4,4344.2
3409.3,4341.5
3504.4,4341.8
3530.4,4342
3716.8,4346.7
3309.7,4344.4
3607.7,4344
3691.9,4341.6
3770.7,4344
3910.4,4343.6
3331.3,4344
3787,4341.8
3819,4342.2
3824.5,4342.2
3723,4344
3876.8,4344.6
3524.2,4346.3
3239.2,4342.8
3631.3,4346.2
3253.5,4343.9
3540.8,4344.7
3936.9,4345.9
3966.4,4344.6
3317.9,4347.5
3845.5,4346.4
3464.5,4348.3
3855.6,4350.3
3901.2,4348.3
3200.9,4347.5
3237.3,4348.4
3479.2,4349.4
3246,4347.9
3383,4348.8
3571.1,4349.4
3822.1,4348.3
3215.7,4350
3346.8,4349.7
3645.9,4350.7
3759.1,4351.3
3207.4,4351.1
3595.5,4349.9
3415.1,4351.3
3656.7,4350.2
3920.5,4349.3
3338.7,4352.9
3966.7,4349.4
3515.4,4350.8
3747.4,4350.9
3785.6,4352.4
3932.3,4351.5
3959.5,4350.5
3544.8,4351.2
3667.3,4350.6
3734.6,4352.7
3802.6,4352.3
3325.4,4353.9
3885.9,4354.9
3194.5,4353.4
3379.6,4352.5
3896.2,4352
3305.2,4353.3
3640.6,4355
3450,4353.9
3869.7,4356.2
3272.9,4356
3487.2,4356.6
3712.4,4355.9
3844.7,4355.5
3468.1,4355.4
3536.3,4355.8
3829.7,4355.7
3296.5,4355.1
3442.8,4355.1
3630.7,4358.4
3215.4,4355.9
3497.7,4356.6
3556.2,4358.2
3728.2,4356.9
3796.5,4357.4
3900.3,4356.8
3349.6,4361.8
3425,4358.9
3459.1,4356.7
3674.3,4358.9
3725.2,4363.8
3190.4,4360.1
3821,4361.1
3839.9,4360.7
3934.3,4362.3
3991.2,4358.8
3808.7,4361.1
3861.7,4358.5
3586.3,4359.2
3377.8,4359.7
3533.6,4360.6
3653.6,4361.8
3880.8,4362.5
3448,4362.9
3591.8,4362.7
3199.7,4363.1
3329,4363.8
3496,4361.4
3624.6,4363.8
3647.2,4362.8
3691.5,4361.3
3478.9,4361.8
3909.8,4363.4
3284.1,4362.4
3581.4,4364.5
3732.8,4362.9
3852.6,4365.9
3309.3,4363.2
3489.5,4363.9
3547.1,4362.8
3749.6,4365.1
3920.5,4365.4
3960.5,4363.3
3387.5,4365.6
3978.1,4368.8
3618.1,4366.3
3804.4,4366
3429.2,4365.5
3437.8,4365.3
3396.2,4365.5
3555.7,4366.1
3701.8,4364.9
3280.4,4367.2
3289,4365.8
3740.9,4365.1
3503.6,4367.5
3866.5,4367.6
3685.4,4367.1
3708.8,4366.2
3513.2,4368
3576.6,4370.1
3695.7,4370.7
3819.7,4371.4
3899.5,4368.1
3423.3,4368.8
3474,4369.5
3479.5,4368.8
3667.7,4368.5
3675.2,4368.4
3631,4369.6
3878.8,4369.9
3545.1,4374
3646.6,4370.6
3759.1,4368.8
3912.9,4369.5
3291.1,4375.8
3680.6,4371.6
3452.1,4371
3566.1,4371.7
3707.2,4375.4
3401.3,4371.9
3524.9,4372.1
3242.2,4373.4
3209.3,4374.7
3994.9,4376.9
3797.4,4374.9
3907.2,4374.4
3931.8,4375.4
3973.8,4375
3461.6,4376
3764,4374.6
3391,4374.7
3410.4,4374.3
3846.9,4374.1
3376.7,4374.5
3513.1,4374.2
3772.8,4375.8
3918.9,4375.6
3651,4376.7
3834.7,4380.2
3335.9,4377.1
3418.5,4375.7
3531.7,4375.5
3575.6,4377.1
3345.6,4378.6
3688,4375.9
3783.3,4376
3965.6,4377.4
3791.8,4378.3
3890,4377.8
3852.4,4381
3437.7,4380.3
3943.6,4380.7
3301.8,4381.2
3536.9,4379
3646.8,4379.9
3726.8,4381.3
3582.6,4381.8
3672.8,4380.4
3860.1,4380.1
3897.5,4382
3917.3,4380.6
3770.1,4383.3
3268.8,4383.9
3275.6,4384.6
3776.4,4382.5
3392.2,4382.2
3534.4,4386.9
3788.6,4385.6
3823,4382.6
3904.5,4382
3423.2,4383.6
3561.6,4384.7
3503.6,4386.3
3514.2,4383.5
3652.8,4383.3
3883.6,4384.9
3666.3,4384.2
3228,4385.2
3875.5,4385
3603.7,4386.4
3702.3,4385.9
3800.3,4386.5
3347.8,4386.4
3659.8,4386.7
3911.2,4386.2
3815,4388.9
3945.4,4387.1
3716.2,4391.5
3379.6,4389.8
3493,4388.7
3732.7,4389.1
3907.6,4389.7
3227.9,4394.2
3779.5,4393.6
3624.2,4392.6
3543.3,4396
3271.8,4393.6
3490.6,4393.8
3610.3,4393.5
3886.2,4394.1
3893.8,4394.3
3927.2,4397
3789,4395.7
3520.3,4396.4
3918.9,4396.5
3277.2,4397.8
3510.2,4396.7
3601.5,4398.3
3415.7,4396.8
3841.6,4398.9
3631,4400.5
3936.3,4399.6
3677.3,4400.2
3726.7,4401.5
3584,4403.7
3794.3,4404.2
3513.8,4402.5
3687.7,4401.6
3885.3,4404
3490.8,4403.6
3932.5,4406.7
3456.3,4407.2
3618.1,4404.2
3279,4406.3
3329.8,4407.5
3694.1,4405.4
3941.6,4406
3569.5,4407.8
3421.8,4406.5
3858.8,4406.7
3501.9,4409.9
3730.1,4409.8
3866.3,4413
3617.2,4412
3347.7,4412.3
3640.3,4411.3
3950.1,4413.5
3886.3,4413.7
3338.1,4413.9
3804.1,4414.6
3845.3,4414
3590.4,4418.9
3825.9,4417.4
3651.4,4419.9
3548.3,4419.6
3581.6,4417.3
3771.7,4418.3
3503.5,4418
3518.2,4420.1
3967.7,4419.6
3625.1,4420
3661.9,4421.1
3631.4,4421.4
3637.9,4421.5
3618.5,4422.6
3579.1,4422.5
3884.9,4422.7
4016,3496.6
4049.7,3497.8
4094.1,3493.2
4205.4,3493.5
4556.5,3498.3
4581.9,3493.9
4672,3495.4
4176.7,3494
4611.7,3494.7
4778.9,3493.8
4248.1,3498.2
4370.2,3500.3
4587.1,3498
4088,3496.5
4482.6,3497.7
4598.4,3496.5
4124.3,3497.6
4605.7,3498.5
4339.4,3498.6
4680,3498.7
4188.5,3499.1
4030.5,3502.5
4064.7,3500.7
4137,3501.7
4491.6,3502.8
4118.9,3501.1
4376.7,3502
4595,3503.4
4569.8,3504.8
4611.7,3503.6
4320.3,3504.6
4384.5,3507.1
4128.7,3507.7
4202.8,3506.6
4705.6,3507.6
3965.2,3506.7
4189.6,3507
4246.7,3505.8
4563.9,3509.9
4196.5,3508.8
4220.4,3506.9
4500.5,3510
4733.8,3512
4215.1,3510.6
4253,3511.4
4061.8,3512.4
4611.4,3512.2
4045,3517.4
4744.7,3517.4
4127.4,3515.3
4005.7,3520.6
4149.2,3519.3
4235.2,3517.2
3963.4,3519.2
4554.8,3519.3
4617.4,3521.4
4679.2,3522.1
4436.7,3519.6
4662.5,3520.7
4130.8,3520.4
4244.1,3523.2
4562.7,3521.6
4357.1,3528.4
4137.5,3522.5
4206,3522.7
4294.4,3522.1
4579.1,3522.9
4042.5,3524.9
4705.1,3522.5
4053.7,3522.6
4568.6,3524.9
4116.3,3526.4
4742,3526.7
4748.6,3525.8
4035.4,3526.3
4209.6,3529.1
4511.4,3530.8
4280,3532.9
4581.9,3530.6
4073.2,3529.8
4168.8,3531.5
4448.4,3531.2
4440.7,3531.8
4706.3,3531.8
4065.3,3535.8
4227.2,3531.6
4294.3,3531.5
4310.3,3532.1
4611.5,3533.1
4035.1,3533.2
4130.8,3533.3
4575.5,3532.1
4185.4,3538.9
4332.5,3536.4
4677.7,3533.5
4751.3,3534.1
4272.7,3540
4490.2,3535.3
4095,3535.7
4455,3535.5
4010.1,3536.9
4502.3,3536.3
4160.6,3537.2
4234.7,3537.9
4293.2,3539.7
3983.3,3538.4
4721.3,3537.7
4578.6,3539.4
4043.3,3540.7
4229.8,3542.7
4314.2,3538.9
4338.5,3537.8
4443.6,3539.6
4629.3,3538.7
4704.9,3538.9
4241.9,3542.1
4325.2,3539.9
4454.2,3545.7
4303.8,3542.9
4195.9,3540.7
4309.5,3541.6
4465.2,3543.2
4518.2,3542.8
4614.6,3540.6
4753.6,3545.6
4404.3,3540.4
4532.2,3542.1
4726.4,3541.6
4120.7,3542.7
4072.1,3543.6
4096.4,3542.7
4101.8,3544.3
4209.4,3546.4
4492,3544.4
4696,3543.9
4157.8,3544.7
4260.9,3548.1
4423,3542.9
4284.4,3545.4
4320.8,3547.3
4439.6,3543.9
4182,3549.2
4002.9,3545.7
4329.9,3547.9
4534.6,3550.6
4629.9,3545.2
4711.5,3545.9
4763.1,3545.5
4623.6,3545.8
4037,3548.6
4511.1,3548.8
4720,3546.4
4095.3,3547.9
4202.3,3547
4246.7,3553.3
4312.4,3548.1
4353.9,3549.6
4135.8,3548.9
4151.3,3548.4
4731.4,3549.3
4012.4,3551
4123.7,3551.2
4144.9,3550.4
4293.5,3548.8
4405.9,3550.4
4689.9,3549.9
4440,3551.9
4162.2,3550.5
4195.8,3551.1
4342.9,3551.6
4068.1,3550.8
4523.6,3551.4
4060.1,3552.1
4075.1,3554.6
4762.7,3550.7
4695.7,3552.7
4710.5,3555.2
4028.3,3552.6
4228.4,3553
4449.4,3555.9
4516.6,3553.7
4718.5,3552.3
4738.3,3553
4020.2,3556
4541.3,3553.9
4660.8,3553.7
3991.9,3553.9
4096.4,3553.9
4235.8,3555.9
4747.6,3558.2
4166.1,3554.5
4256.8,3556.9
4104.5,3555.5
4154,3555.4
4324.8,3559.4
4765.7,3559.8
4335.9,3556
4131.7,3558.2
4171.7,3556.9
4314.7,3556
4612.1,3558
4690.6,3559.1
4036.2,3556.1
4774.6,3558.1
4408.7,3557.3
4641.1,3558.9
4651,3556
4126.5,3561.4
4401.8,3559.2
4627.3,3559.7
4062.2,3558.8
4185.3,3558.6
4343.7,3560.9
4725.5,3561.1
4282.5,3562
4503.1,3559.2
4158,3561
4473.9,3563.8
4732.4,3560
4108,3561.8
4654.9,3560.3
4034.3,3561.3
4144.5,3564.2
4514.1,3565
4166.7,3562.8
4198.7,3562.9
4334.6,3566
4492,3562.5
4074.4,3564.4
4294.5,3564.5
4607.5,3562.8
4697.1,3563.7
4704.3,3563.6
4507.8,3565.2
4026.3,3566.2
4038.9,3565.8
4181.5,3563.9
4045.6,3564.8
4239.7,3565.4
4405.3,3566.1
4455.5,3565.7
4062.3,3565.5
4604.7,3572.7
4759.8,3568.5
4773.4,3569
3969.8,3567.2
4056.6,3569.3
4253.1,3567.8
4066.5,3567.8
4346.8,3566.9
4465.7,3566.2
4088.7,3567.5
4235.4,3568.6
4352.3,3568.3
4445,3567.9
4582.5,3569.3
4613.8,3570.3
4185.4,3568.9
4641.9,3569.9
4080.9,3570.8
4112.3,3570.5
4155.2,3573.9
4215.7,3570.3
4222.9,3572.6
4134,3571
4485.9,3573.4
4699.4,3572.8
4259.9,3572.9
4707.6,3572
4192.5,3570.6
4461.7,3571.9
4713.6,3571.9
4002.5,3574.7
4175.5,3573.5
4094.7,3573.4
4440.3,3574.7
4507.4,3574.4
4657,3574.2
4670.9,3576.9
3975.4,3576.2
4203.6,3575.7
4229,3574.7
4554.8,3576.2
4738.5,3575
3995.1,3577.1
4252.8,3576.8
4647.4,3575.4
4041.3,3576.8
4065.4,3575.9
4086.5,3575.4
4145.3,3577.9
4188.7,3575.9
4234.8,3577.5
4243.5,3581.5
4277.3,3577.3
4354.1,3577.5
4748.3,3576.6
4126.8,3576.8
4561.7,3578.2
4733.8,3579.9
4056.2,3579
4402.9,3578.6
4717.1,3580.3
4365.9,3579.6
4762.7,3581.5
4780.7,3578.2
4119.3,3580.9
4133.3,3578.6
4197.2,3581.9
4585.5,3581
4776.1,3579
4180.3,3584.8
4214.1,3583.5
4101.3,3582.1
4109.5,3582.8
4152.5,3581.3
4519.3,3581.5
4617.9,3582.3
4090.9,3583
4658.8,3582.4
4081.8,3581.9
4706.8,3585
4742.5,3583.2
4160.1,3584.5
4649.7,3587.1
4130.4,3584.3
4257.4,3582.7
4262.6,3584.2
4770.2,3586.1
4069.5,3585.7
4299.7,3585.4
4712.8,3585.6
4749.6,3585.3
4511,3584.3
4075.6,3585.7
4192.8,3586.4
4275.6,3585.9
4280.8,3584.9
4350.3,3587.6
4372.1,3588.6
4123.7,3587.7
4382.9,3588.4
4399.1,3587
4061.2,3589.1
4252.4,3587.6
4334.6,3588.6
4668.1,3586.8
4049.9,3588
4362.9,3595
4641.1,3592.4
4612.6,3589.9
4314,3594.3
4657.6,3589.3
4738.2,3590.6
4774.6,3591
4211,3590.5
4188.7,3592.9
4570.9,3591.5
4045.8,3592.9
4713.3,3593.5
4781.8,3590.8
4033.5,3594.6
4157.5,3594.8
4582,3592.6
4670.8,3592
4179.5,3594.9
4255,3593.1
4072.6,3595.1
4246.7,3594.6
4271.1,3593
4083.2,3595
4131.8,3594.5
4588.3,3595.1
4266.8,3596.7
4142.5,3598.9
4217.9,3595.8
4339.1,3595.3
4051.7,3595.3
4197.3,3597.2
4746.8,3599.4
4764.2,3596.4
4781.7,3598.3
4225.5,3597.3
4383.1,3596.3
4723.8,3596.7
4324.4,3598.5
4567.3,3597.6
4056.5,3598.1
4062.6,3597.4
4556.3,3598.6
4277.1,3601.6
4736.1,3598.5
4256.6,3602.3
4622.4,3603.7
4650.5,3602
4727.9,3601.9
4187.8,3600.8
4699.4,3600.8
4770.5,3600
4244.7,3607.2
4286.9,3603.1
4336.8,3602.8
4509.5,3602.3
4113.4,3604.4
4215.4,3603.1
4085,3603.5
4091.3,3603.3
4151.4,3602.6
4221,3605.2
4580.2,3604.1
4061.3,3603.1
4135.1,3604.9
4309.8,3605.9
4742,3603.5
4043.4,3603
4068.1,3603.5
4107,3603.5
4355.6,3604.1
4551.8,3604.7
4228.1,3607
4127.1,3604.4
4330,3604.2
4386.2,3603.9
4631.6,3610
4643,3607.2
4773,3605.7
4096.8,3605.9
4200.8,3606.7
4344.4,3607.6
4562.1,3606
4516.8,3607
4574.1,3606.6
4256.6,3611.7
4363.3,3607.9
4041,3609.3
4235,3608.1
4057.4,3609.4
4696.1,3609.9
4050.8,3610.7
4143.1,3610.7
4328.4,3609.8
4402.4,3609.2
4779.5,3611.6
4036.1,3610.6
4107.4,3610.9
4206.8,3609.1
4556.4,3610.8
4070.4,3610.1
4384.3,3610.3
4612.5,3610.8
4743.2,3609.1
4076.8,3611.5
4392.4,3610.5
4597.9,3610
4766.6,3616.4
4158.8,3613.4
4098.9,3613.1
4137.3,3612.3
4580.1,3611.7
4126.5,3612.4
4181.2,3617.8
4283.6,3613.8
4527.1,3614.3
4773,3614.7
4453,3614.2
4550.2,3614.6
4737.9,3614.2
4746,3614.2
4295.6,3616.3
4541.8,3613.8
4399.3,3614.1
4604.2,3615.8
4118.2,3615.2
4238.3,3616.6
4572.2,3616.8
4200,3617.6
4618.7,3615.3
4230.2,3616.1
4389.4,3617.1
4148.5,3616
4579.5,3619.3
4637.6,3619.1
4055.1,3617.5
4075.5,3619.9
4093.5,3618.3
4126.1,3618.1
4335.2,3619.8
4382.1,3619.5
4139.3,3620.7
4209.7,3619.4
4356.5,3619.3
4740.8,3619.5
4153,3619.7
4248.2,3620.1
4363,3619.7
4781.5,3625.8
4007.8,3621.5
4393.6,3621.3
4550.8,3622.5
4222.9,3628.8
4232.4,3622.9
4369.3,3622.1
4644.6,3622
4328.2,3625.8
4600.2,3622.5
4681,3625.6
4256.4,3623.6
4530.4,3622.2
4761.2,3625.2
4439.4,3623.1
4735.5,3623.3
4053,3625.2
4264.2,3626.7
4406.9,3626.4
4574.2,3626.6
4144.3,3624.4
4088.8,3626.1
4186.7,3625.6
4251.1,3624.5
4059.8,3625.4
4593,3629.4
4157.4,3630.2
4365.9,3627.4
4348.8,3626
4450.8,3630.4
4123.5,3626.8
4752.3,3630.8
4394.3,3627.6
3997.6,3629
4385.6,3629.7
4770.3,3631
4208.1,3630.9
4215,3630.9
4648.1,3629.4
4107.5,3630.5
4242.1,3632.2
4249.7,3630.6
4297,3630.7
4463.7,3630.8
4668.7,3637.9
4353.7,3636.9
4371.6,3631.5
4580.6,3635.8
4737.4,3632.5
4096.5,3632.9
4278.5,3633.3
4338.6,3632.9
4128.3,3633.7
4188.8,3633.7
4195,3638.1
4651.6,3635.6
4393.3,3634.2
4404.2,3634.4
4375.9,3635.3
4680.8,3635.9
4301.6,3635.6
4643.3,3635.3
4069.8,3636.9
4260.8,3636.4
4469.9,3635.9
4690.9,3639.2
4441.6,3635.8
4478,3636.3
4254.9,3637.8
4165.2,3642.1
4178.2,3639.7
4346.4,3639.3
4588.5,3637.6
3986.8,3641.7
4184,3639.7
4204.8,3642
4307.5,3639.1
4335.3,3638.9
4488.3,3638.4
4638.1,3638.4
4363.6,3639
4659.1,3639.6
4729.5,3638.5
4630.8,3638.9
4229.7,3639.9
4141.9,3645.2
4704.6,3640.5
4396.5,3640
4684.7,3641.8
4211.6,3642.5
4456.7,3642.3
4244.4,3642.7
4383.1,3642.3
4444.2,3642.3
4719.8,3642.7
4116.3,3642.9
4130,3643
4493.3,3641.6
4093.7,3643.4
4287.3,3645.4
4315.8,3643.5
4478.8,3645.5
4136.2,3643.6
4266.6,3643.1
4388.9,3643.8
4057.8,3644.8
4221.1,3644.4
4235.8,3643.4
4067,3645.3
4102.2,3651.4
4193,3646.1
4339.8,3644
4373.6,3645.4
4258.8,3645
4629,3645.2
4782.8,3644.6
4776.7,3644.2
4076.7,3646.3
4366.4,3644.6
4396.7,3646.9
4487.4,3645.6
4639,3647.4
4740.5,3646.6
4576.5,3648.3
4662.7,3646.9
4680.7,3648.7
4121.6,3649.5
4187.2,3651.5
4169.5,3648.5
4199.4,3647.4
4430.8,3648.5
4700.2,3650.5
4709,3649.7
4230,3649.3
4344.5,3648.5
4087.9,3650.7
4217.3,3650.6
4312.5,3649.5
4368.7,3648.5
4360.9,3649.5
4454.7,3650.6
4225.3,3651.1
4270.3,3651.3
4299.6,3650.3
4621.9,3652.7
4630,3655.8
4070.9,3655.1
4166.6,3655.7
4378,3656.3
4669.6,3651.3
4718.2,3654
4728.1,3653.5
4319.7,3652.5
4079.3,3653.2
4658.7,3655.9
4326.5,3653.4
4369.1,3655.3
4470.6,3652.8
4746.6,3657.7
4063.2,3654.6
4695.5,3660.6
4055.4,3657
